MAP_PAR_ID,Full Address,total_value,est_annual_tax,rev_per_acre,acres,Landuse Description,unit_count,tax_exempt,is_water
093.0-0006-0001.0,31 RONALD RD,879700.0,9474.369,56565.67083475721,0.1674932668557411,101  - One Family,1,False,False
093.0-0006-0002.0,35 RONALD RD,761000.0,8195.97,71920.10448561126,0.1139593728154237,101  - One Family,1,False,False
093.0-0006-0003.0,39 RONALD RD,875300.0,9426.981,75353.76710800755,0.12510298239619438,101  - One Family,1,False,False
093.0-0006-0004.0,43 RONALD RD,775600.0,8353.212,66204.09101820092,0.12617365288957025,101  - One Family,1,False,False
093.0-0006-0005.0,47 RONALD RD,819700.0,8828.169,80539.12804412216,0.10961341666330954,101  - One Family,1,False,False
093.0-0006-0006.0,51 RONALD RD,1019000.0,10974.63,83164.78956582303,0.13196245739687504,101  - One Family,1,False,False
093.0-0006-0007.0,55 RONALD RD,770500.0,8298.285,73113.56297515683,0.11349857211608828,101  - One Family,1,False,False
093.0-0006-0008.0,59 RONALD RD,927600.0,9990.252,83074.63843977673,0.1202563404141955,101  - One Family,1,False,False
093.0-0006-0009.0,63 RONALD RD,901500.0,9709.155,80659.45329926396,0.12037218953092754,101  - One Family,1,False,False
093.0-0006-0010.0,67 RONALD RD,907900.0,9778.083,59447.550111072705,0.1644825225216259,101  - One Family,1,False,False
093.0-0006-0011.0,190 WASHINGTON ST,1279300.0,13778.061,109079.51190109637,0.1263120888594801,101  - One Family,1,False,False
093.0-0006-0012.0,186 WASHINGTON ST,757200.0,8155.044,67804.65301896195,0.12027263081369055,101  - One Family,1,False,False
093.0-0006-0013.0,182 WASHINGTON ST,838000.0,9025.26,80568.36998016134,0.11201989071173123,101  - One Family,1,False,False
093.0-0006-0014.0,0LOT WASHINGTON ST,98700.0,1062.999,8199.002981729045,0.12964978819605572,106  - Out Bldg.,1,False,False
093.0-0006-0015.0,42 GORHAM ST,953100.0,10264.887,62701.87265698831,0.1637094167211599,101  - One Family,1,False,False
093.0-0006-0016.0,38 GORHAM ST,959500.0,10333.815,88850.53140327215,0.11630560714484856,101  - One Family,1,False,False
093.0-0006-0017.0,34 GORHAM ST,750800.0,8086.116,66764.88235166692,0.12111331159708263,101  - One Family,1,False,False
093.0-0006-0018.0,30 GORHAM ST,1423000.0,15325.710000000001,125876.74518471658,0.12175171813912443,101  - One Family,1,False,False
093.0-0006-0019.0,0LOT GORHAM ST,69400.0,747.438,7479.268668093364,0.09993463708404782,132  - Undev. Land,1,False,False
093.0-0007-0001.0,119 RONALD RD,928500.0,9999.945,72675.77748362195,0.13759667039342738,101  - One Family,1,False,False
093.0-0007-0002.0,115 RONALD RD,900700.0,9700.539,74655.33058246454,0.1299376605034888,101  - One Family,1,False,False
093.0-0007-0003.0,111 RONALD RD,738100.0,7949.337,62525.67343621716,0.12713716723273952,101  - One Family,1,False,False
093.0-0007-0004.0,107 RONALD RD,805900.0,8679.543,61995.951514746834,0.14000177088878807,101  - One Family,1,False,False
093.0-0007-0005.0,103 RONALD RD,952900.0,10262.733,79703.70238879736,0.12876105742162441,101  - One Family,1,False,False
093.0-0007-0006.0,97 RONALD RD,839300.0,9039.261,71402.28841722941,0.12659623662452282,101  - One Family,1,False,False
093.0-0007-0007.0,95 RONALD RD,979200.0,10545.984,79000.16422036936,0.13349319085694797,101  - One Family,1,False,False
093.0-0007-0008.0,91 RONALD RD,1018600.0,10970.322,86689.30093571483,0.1265475887057289,101  - One Family,1,False,False
093.0-0007-0009.0,87 RONALD RD,889900.0,9584.223,69360.22304759019,0.13818039474042593,101  - One Family,1,False,False
093.0-0007-0010.0,83 RONALD RD,874100.0,9414.057,78896.39566760708,0.11932176267800254,101  - One Family,1,False,False
093.0-0007-0011.0,79 RONALD RD,791200.0,8521.224,78725.82511141973,0.10823924662510696,101  - One Family,1,False,False
093.0-0007-0012.0,205 WASHINGTON ST,785600.0,8460.912,84907.52160988137,0.09964855691907672,101  - One Family,1,False,False
093.0-0007-0013.0,8 CHATHAM ST,833700.0,8978.949,54216.92535812047,0.16561154917382562,101  - One Family,1,False,False
093.0-0007-0014.0,12 CHATHAM ST,969500.0,10441.515,66210.86698959643,0.15770092546349912,101  - One Family,1,False,False
093.0-0007-0016.0,16 CHATHAM ST,825500.0,8890.635,56587.35210036031,0.1571134656421464,101  - One Family,1,False,False
093.0-0007-0018.0,18 CHATHAM ST,821200.0,8844.324,76130.66772938603,0.11617294664271201,101  - One Family,1,False,False
093.0-0007-0019.0,28 CHATHAM ST,774600.0,8342.442000000001,66284.09433193842,0.12585888189438935,101  - One Family,1,False,False
093.0-0007-0020.0,32 CHATHAM ST,894900.0,9638.073,78582.00441487801,0.12264987476159635,101  - One Family,1,False,False
093.0-0007-0021.0,36 CHATHAM ST,1058700.0,11402.199,95696.15328142788,0.11915002441600617,101  - One Family,1,False,False
093.0-0007-0022.0,40 CHATHAM ST,897200.0,9662.844000000001,89269.16238095572,0.10824391920206287,101  - One Family,1,False,False
093.0-0007-0023.0,44 CHATHAM ST,1033900.0,11135.103,100066.7676179544,0.11127673317592095,101  - One Family,1,False,False
093.0-0007-0024.0,48 CHATHAM ST,888200.0,9565.914,84624.14884261576,0.1130400025386455,101  - One Family,1,False,False
094.0-0001-0002.0,26 AERIAL ST,866400.0,9331.128,71941.87324562951,0.12970371188613536,101  - One Family,1,False,False
094.0-0001-0004.0,22 AERIAL ST,706400.0,7607.928,59430.5098984753,0.12801384361326476,101  - One Family,1,False,False
094.0-0001-0005.0,16 AERIAL ST,869300.0,9362.361,42378.97796796289,0.22091993363024556,101  - One Family,1,False,False
094.0-0001-0006.0,14 AERIAL ST,882100.0,9500.217,79819.26244140125,0.11902160843661663,101  - One Family,1,False,False
094.0-0001-0007.0,12 AERIAL ST,751800.0,8096.886,76674.36363631852,0.10560095468682482,101  - One Family,1,False,False
094.0-0001-0008.0,8 AERIAL ST,799800.0,8613.846,90855.99567521141,0.09480767819432029,101  - One Family,1,False,False
094.0-0001-0009.0,175 FOREST ST,892000.0,9606.84,82536.09788349921,0.11639561654053698,101  - One Family,1,False,False
094.0-0001-0010.0,179 FOREST ST,768100.0,8272.437,78117.10496436124,0.10589789526601211,101  - One Family,1,False,False
094.0-0002-0001.0,99 BRAND ST,991600.0,10679.532,54143.94574674351,0.19724332707396597,101  - One Family,1,False,False
094.0-0002-0003.A,0LOT BRAND ST,5400.0,58.158,2586.901348351681,0.022481723177057777,132  - Undev. Land,1,False,False
094.0-0002-0004.0,103 BRAND ST,818900.0,8819.553,64776.80908226838,0.13615293999429515,101  - One Family,1,False,False
094.0-0002-0005.0,58 EDMUND RD,845400.0,9104.958,75122.67491158986,0.12120119538761653,101  - One Family,1,False,False
094.0-0002-0006.0,54 EDMUND RD,794200.0,8553.534,88677.73710824733,0.09645638554757947,101  - One Family,1,False,False
094.0-0002-0007.0,50 EDMUND RD,967400.0,10418.898,41198.59006542712,0.2528945282703568,101  - One Family,1,False,False
094.0-0002-0008.0,48 EDMUND RD,839100.0,9037.107,78645.43455112979,0.11490949285968663,101  - One Family,1,False,False
094.0-0002-0009.0,0LOT EDMUND RD,66000.0,710.82,5725.852141375664,0.12414222065979195,132  - Undev. Land,1,False,False
094.0-0002-0010.0,44 EDMUND RD,972100.0,10469.517,86849.95625992502,0.12054717642766304,101  - One Family,1,False,False
094.0-0002-0011.0,40 EDMUND RD,742700.0,7998.879,67631.43292000444,0.11827161801319815,101  - One Family,1,False,False
094.0-0002-0013.0,36 EDMUND RD,797400.0,8587.998,58450.157509382305,0.14692856898839787,101  - One Family,1,False,False
094.0-0002-0014.0,32 EDMUND RD,759800.0,8183.046,55264.38932053941,0.14807086625959895,101  - One Family,1,False,False
094.0-0002-0015.0,28 EDMUND RD,853100.0,9187.887,56722.964116761716,0.16197825947683447,101  - One Family,1,False,False
094.0-0002-0016.0,22 EDMUND RD,1012800.0,10907.856,92301.99310415887,0.11817573633205242,101  - One Family,1,False,False
094.0-0002-0017.0,16 EDMUND RD,831600.0,8956.332,79283.57581341207,0.11296579282798816,101  - One Family,1,False,False
094.0-0002-0018.0,10-12 EDMUND RD,943100.0,10157.187,98068.12497104956,0.10357276641108899,104  - Two Family,1,False,False
094.0-0002-0019.0,143 FOREST ST,796800.0,8581.536,85277.7101473049,0.10063046938263984,101  - One Family,1,False,False
094.0-0002-0020.0,147 FOREST ST,813800.0,8764.626,65072.32037391635,0.13469054045770928,101  - One Family,1,False,False
094.0-0002-0021.0,151-153 FOREST ST,676600.0,7286.982,51945.4908748284,0.14028131946157246,104  - Two Family,1,False,False
094.0-0002-0022.0,155 FOREST ST,1126100.0,12128.097,29055.934918291645,0.41740515437226466,101  - One Family,1,False,False
094.0-0002-0023.0,159 FOREST ST,1152600.0,12413.502,26452.947594572644,0.4692672510547324,101  - One Family,1,False,False
094.0-0002-0024.A,163 FOREST ST,682800.0,7353.756,48633.36318786639,0.15120804974134916,101  - One Family,1,False,False
094.0-0002-0025.B,0LOT AERIAL ST,31400.0,338.178,5166.831648660633,0.06545171644747974,132  - Undev. Land,1,False,False
094.0-0002-0026.0,167 FOREST ST,762900.0,8216.433,58170.606130789725,0.14124716152220115,101  - One Family,1,False,False
094.0-0002-0027.0,3 AERIAL ST,739000.0,7959.03,112451.50316587671,0.0707774442842233,101  - One Family,1,False,False
094.0-0002-0028.0,7 AERIAL ST,821500.0,8847.555,134728.6027052247,0.06566946307131037,101  - One Family,1,False,False
094.0-0002-0029.0,9 AERIAL ST,903500.0,9730.695,54771.23579431029,0.1776606800792842,101  - One Family,1,False,False
094.0-0002-0030.0,13 AERIAL ST,1014700.0,10928.319,68781.60045250163,0.15888433720798262,101  - One Family,1,False,False
094.0-0002-0031.0,15 AERIAL ST,868300.0,9351.591,78615.45559918531,0.11895359415937685,101  - One Family,1,False,False
094.0-0002-0032.0,17 AERIAL ST,1705500.0,18368.235,99721.11947171189,0.18419603688073877,101  - One Family,1,False,False
094.0-0002-0033.0,21 AERIAL ST,896400.0,9654.228,79314.71417591744,0.12172051680835964,101  - One Family,1,False,False
094.0-0002-0034.0,25 AERIAL ST,970200.0,10449.054,45470.08053750685,0.22980064861290275,101  - One Family,1,False,False
094.0-0002-0036.0,0LOT BRAND ST,110700.0,0.0,0.0,0.05566396466008524,936  - Vacant-TT,1,True,False
094.0-0003-0001.0,100 BRAND ST,939100.0,10114.107,88841.73185124512,0.1138440999431986,101  - One Family,1,False,False
094.0-0003-0002.0,104 BRAND ST,764100.0,8229.357,71023.4746121486,0.11586812733310524,101  - One Family,1,False,False
094.0-0003-0003.0,108 BRAND ST,873100.0,9403.287,79269.74499940778,0.1186239087822252,101  - One Family,1,False,False
094.0-0003-0004.0,110 BRAND ST,831800.0,8958.486,72289.92405867323,0.12392440740052453,101  - One Family,1,False,False
094.0-0003-0006.0,112 BRAND ST,877100.0,9446.367,74218.5602487116,0.1272776912991112,101  - One Family,1,False,False
094.0-0003-0007.0,116 BRAND ST,1113900.0,11996.703,112716.99663763004,0.10643206754849743,101  - One Family,1,False,False
094.0-0003-0008.0,70 EDMUND RD,690300.0,7434.531,67016.82666305483,0.11093528849671007,101  - One Family,1,False,False
094.0-0004-0001.0,40 PETER TUFTS RD,861100.0,9274.047,89492.88662299042,0.10362887319825852,101  - One Family,1,False,False
094.0-0004-0002.0,36 PETER TUFTS RD,846100.0,9112.497,59619.44114609622,0.15284438808592674,101  - One Family,1,False,False
094.0-0004-0003.0,30 PETER TUFTS RD,905400.0,9751.158,48076.34025810099,0.20282654519146565,101  - One Family,1,False,False
094.0-0004-0004.0,26 PETER TUFTS RD,877900.0,9454.983,50461.944855317444,0.1873685809595521,101  - One Family,1,False,False
094.0-0004-0005.0,22 PETER TUFTS RD,805200.0,8672.004,52656.72777525194,0.16468938284607468,101  - One Family,1,False,False
094.0-0004-0006.0,18 PETER TUFTS RD,1197000.0,12891.69,82413.32291223497,0.15642725647318995,101  - One Family,1,False,False
094.0-0004-0007.0,14 PETER TUFTS RD,986000.0,10619.22,74359.03788382211,0.14281007799739653,101  - One Family,1,False,False
094.0-0004-0008.0,10 PETER TUFTS RD,715100.0,7701.627,91465.57530365839,0.08420246605819966,101  - One Family,1,False,False
094.0-0004-0009.0,6 PETER TUFTS RD,770700.0,8300.439,81242.35270796141,0.10216886541724428,101  - One Family,1,False,False
094.0-0004-0010.0,35 EDMUND RD,692400.0,7457.148,82908.97825411217,0.08994379326620318,101  - One Family,1,False,False
094.0-0004-0011.0,51 EDMUND RD,911400.0,9815.778,37017.61435759261,0.2651650618318872,101  - One Family,1,False,False
094.0-0004-0012.0,57 EDMUND RD,1343400.0,14468.418,91057.86866873057,0.158892561527398,101  - One Family,1,False,False
094.0-0004-0013.0,63 EDMUND RD,741900.0,7990.263,58922.22054270229,0.13560695653364374,101  - One Family,1,False,False
094.0-0004-0014.0,69 EDMUND RD,2240400.0,24129.108,27431.077929886113,0.8796266796978977,101  - One Family,1,False,False
094.0-0004-0017.0,0LOT EDMUND RD,548100.0,5903.037,23773.92864874415,0.24829875983967112,131  - Poten. Land,1,False,False
094.0-0004-0018.0,77 EDMUND RD,911600.0,9817.932,55651.182097523735,0.1764191097108225,101  - One Family,1,False,False
094.0-0005-0001.0,138 SUNSET RD,780900.0,8410.293,76026.62661804962,0.11062299320805716,101  - One Family,1,False,False
094.0-0006-0001.0,137 SUNSET RD,842700.0,9075.879,73838.35673762832,0.1229155062625452,101  - One Family,1,False,False
094.0-0006-0002.0,168 FOREST ST,700900.0,7548.693,56444.59971762183,0.13373631911226613,101  - One Family,1,False,False
094.0-0006-0003.0,164 FOREST ST,769500.0,8287.515,83463.87926895956,0.09929462987568263,101  - One Family,1,False,False
094.0-0006-0004.0,160 FOREST ST,764200.0,8230.434,60282.67870546331,0.1365306614892362,101  - One Family,1,False,False
094.0-0006-0005.0,505 SUMMER ST,678800.0,7310.676,45981.774928808016,0.15899073081278106,101  - One Family,1,False,False
094.0-0006-0006.0,509 SUMMER ST,670500.0,7221.285,81221.16394615524,0.08890890808690305,101  - One Family,1,False,False
094.0-0006-0007.0,519 SUMMER ST,813700.0,8763.549,92765.99669212948,0.09446941026337859,101  - One Family,1,False,False
094.0-0006-0008.0,525 SUMMER ST,886900.0,9551.913,60791.52984209389,0.15712572170516373,101  - One Family,1,False,False
094.0-0006-0009.0,133 SUNSET RD,862900.0,9293.433,80133.28592845713,0.11597469007195291,101  - One Family,1,False,False
094.0-0007-0001.0,493 SUMMER ST,932800.0,10046.256,44259.02392753034,0.2269877441592414,352  - Daycare,1,False,False
094.0-0007-0003.0,11 EDMUND RD,691800.0,7450.686,87702.09220902204,0.08495448412157193,101  - One Family,1,False,False
094.0-0007-0004.0,15 EDMUND RD,825400.0,8889.558,71370.28330211666,0.12455545345630371,101  - One Family,1,False,False
094.0-0007-0005.0,19 EDMUND RD,937100.0,10092.567000000001,60387.81803277993,0.16712918811740338,101  - One Family,1,False,False
094.0-0007-0006.0,23 EDMUND RD,896600.0,9656.382,47531.3051216943,0.2031583600592659,101  - One Family,1,False,False
094.0-0007-0007.0,27 EDMUND RD,829900.0,8938.023,110654.9494543411,0.08077382027713133,101  - One Family,1,False,False
094.0-0007-0008.0,9 PETER TUFTS RD,817400.0,8803.398,90463.10635461532,0.09731478781516395,101  - One Family,1,False,False
094.0-0007-0009.0,15 PETER TUFTS RD,869400.0,9363.438,85423.98637170458,0.10961134451460695,101  - One Family,1,False,False
094.0-0007-0010.0,17 PETER TUFTS RD,730900.0,7871.793,51696.10960497264,0.15227051049200835,101  - One Family,1,False,False
094.0-0007-0011.0,21 PETER TUFTS RD,965900.0,10402.743,74437.19582199115,0.13975194639084854,101  - One Family,1,False,False
094.0-0007-0012.0,25 PETER TUFTS RD,808600.0,8708.622,52357.22288314932,0.16633086173107145,101  - One Family,1,False,False
094.0-0007-0013.0,31 PETER TUFTS RD,935100.0,10071.027,57264.63992475719,0.17586816250364648,101  - One Family,1,False,False
094.0-0007-0014.0,35 PETER TUFTS RD,1172800.0,12631.056,34487.08932097773,0.3662546259685885,101  - One Family,1,False,False
094.0-0007-0015.0,43 PETER TUFTS RD,1058300.0,11397.891,31568.783195559532,0.3610494243440852,101  - One Family,1,False,False
094.0-0008-0001.0,520 SUMMER ST,695700.0,7492.689,62364.351646527175,0.12014378089693872,101  - One Family,1,False,False
094.0-0008-0002.0,516 SUMMER ST,718000.0,7732.86,69821.25316508002,0.11075223731257039,101  - One Family,1,False,False
094.0-0009-0001.0,508 SUMMER ST,827700.0,8914.329,110784.34531991204,0.08046560165389871,101  - One Family,1,False,False
094.0-0009-0002.0,504 SUMMER ST,767100.0,8261.667,106793.4380818677,0.0773611857468866,101  - One Family,1,False,False
094.0-0009-0003.0,500 SUMMER ST,794700.0,8558.919,97466.91136571488,0.08781358596544897,101  - One Family,1,False,False
095.0-0001-0001.A,388 MYSTIC ST,1662900.0,17909.433,47638.56142438472,0.3759440349269806,101  - One Family,1,False,False
095.0-0001-0001.B,384 MYSTIC ST,855800.0,9216.966,70759.08088007853,0.1302584189246435,101  - One Family,1,False,False
095.0-0001-0001.C,392 MYSTIC ST,708200.0,7627.314,46545.28421095874,0.16386867390110826,101  - One Family,1,False,False
095.0-0001-0002.0,372 MYSTIC ST,1573900.0,16950.903,56708.8790549896,0.29891091628813554,109  - Multi-House,1,False,False
095.0-0002-0001.0,46 OLD MYSTIC ST,1406300.0,15145.851,51628.67499805876,0.2933612183649781,101  - One Family,1,False,False
095.0-0002-0002.0,42 OLD MYSTIC ST,1697200.0,18278.844,92233.03380052165,0.1981810989708182,101  - One Family,1,False,False
095.0-0002-0003.0,36 OLD MYSTIC ST,1030900.0,11102.793,58682.806931825384,0.18920010102615992,101  - One Family,1,False,False
095.0-0002-0004.0,30 OLD MYSTIC ST,1199900.0,12922.923,49447.675923438124,0.2613454072140639,101  - One Family,1,False,False
095.0-0002-0005.0,20 OLD MYSTIC ST,1344600.0,14481.342,40625.098586569504,0.3564629380317978,101  - One Family,1,False,False
095.0-0002-0006.0,16 OLD MYSTIC ST,1342900.0,14463.033,54448.81491389301,0.26562622203756453,101  - One Family,1,False,False
095.0-0002-0007.0,8 OLD MYSTIC ST,1611300.0,17353.701,49877.95995743415,0.3479232313191969,101  - One Family,1,False,False
095.0-0002-0008.0,4 OLD MYSTIC ST,1581600.0,17033.832,51142.537271527035,0.33306583733934864,101  - One Family,1,False,False
095.0-0002-0009.0,7 FALMOUTH RD,1815500.0,19552.935,76790.11139232591,0.2546282932199789,101  - One Family,1,False,False
095.0-0002-0009.A,25 FALMOUTH RD,1714800.0,18468.396,77108.4259219785,0.2395120348933992,101  - One Family,1,False,False
095.0-0002-0010.0,35 FALMOUTH RD,1283000.0,13817.91,49456.431033630906,0.27939561572090943,101  - One Family,1,False,False
095.0-0002-0011.0,45 FALMOUTH RD,1360300.0,14650.431,51773.95334871334,0.2829691389669413,101  - One Family,1,False,False
095.0-0002-0012.0,55 FALMOUTH RD,2020100.0,21756.477,40086.11560653885,0.5427434579480952,101  - One Family,1,False,False
095.0-0002-0013.0,65 FALMOUTH RD,1380900.0,14872.293,59879.67035666341,0.24836965386441895,101  - One Family,1,False,False
095.0-0002-0014.0,69 FALMOUTH RD,1242400.0,13380.648,84694.40573140512,0.15798738871177162,101  - One Family,1,False,False
